OPID,HHPers,HHSam,WoGem,Sted,Prov,Geslacht,KLeeft,KMotiefV,AfstV,KAfstV,Hvm,KHvm,FactorP,FactorV,year
300190885980,4,3,1659,4,11,1,3,6,400,12,13,7,578,210797,2022
300190885980,4,3,1659,4,11,1,3,7,2,1,8,5,578,210797,2022
300190885980,4,3,1659,4,11,1,3,7,2,1,8,5,578,210797,2022
300190889880,4,3,1659,4,11,2,12,4,20,3,1,1,327,119443,2022
300190889880,4,3,1659,4,11,2,12,4,20,3,1,1,327,119443,2022
300190889880,4,3,1659,4,11,2,12,8,10,3,9,6,327,119443,2022
300190889880,4,3,1659,4,11,2,12,9,40,5,1,1,327,119443,2022
300191888970,3,3,828,3,11,1,11,4,12,3,1,1,335,122224,2022
300191888970,3,3,828,3,11,1,11,4,12,3,1,1,335,122224,2022
300191981980,4,3,858,3,11,1,9,1,430,12,1,1,391,142535,2022
300191981980,4,3,858,3,11,1,9,1,430,12,1,1,391,142535,2022
300192874980,5,3,855,1,11,1,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,285,104154,2022
300192884980,4,3,858,3,11,1,2,5,10,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,5,12,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,6,10,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,6,10,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,6,20,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,6,15,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,4,14,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,4,14,3,8,5,491,179174,2022
300192884980,4,3,858,3,11,1,2,8,15,3,9,6,491,179174,2022
300192885980,1,1,858,3,11,1,17,4,30,4,9,6,281,102733,2022
300192885980,1,1,858,3,11,1,17,4,5,2,9,6,281,102733,2022
300192888980,2,2,858,3,11,1,16,7,30,4,7,5,271,98963,2022
300192888980,2,2,858,3,11,1,16,8,50,6,9,6,271,98963,2022
300192888980,2,2,858,3,11,1,16,7,30,4,7,5,271,98963,2022
300192888980,2,2,858,3,11,1,16,4,190,9,1,1,271,98963,2022
300192888980,2,2,858,3,11,1,16,4,190,9,1,1,271,98963,2022
300192889880,2,2,858,3,11,2,8,9,180,9,1,2,330,120466,2022
300192981980,3,6,757,3,11,1,2,5,7,2,21,7,284,103711,2022
300192981980,3,6,757,3,11,1,2,5,17,3,21,7,284,103711,2022
300192981980,3,6,757,3,11,1,2,7,10,3,21,7,284,103711,2022
300194882980,2,2,758,2,11,2,10,7,30,4,8,5,235,85903,2022
300194882980,2,2,758,2,11,2,10,4,30,4,8,5,235,85903,2022
300194882980,2,2,758,2,11,2,10,4,30,4,8,5,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194882980,2,2,758,2,11,2,10,6,275,10,2,3,235,85903,2022
300194886980,4,3,758,2,11,2,3,5,21,3,8,5,230,83809,2022
300194886980,4,3,758,2,11,2,3,5,10,3,8,5,230,83809,2022
300194886980,4,3,758,2,11,2,3,4,13,3,8,5,230,83809,2022
300194886980,4,3,758,2,11,2,3,4,13,3,8,5,230,83809,2022
300194886980,4,3,758,2,11,2,3,5,56,6,1,2,230,83809,2022
300194886980,4,3,758,2,11,2,3,7,40,5,1,2,230,83809,2022
300194886980,4,3,758,2,11,2,3,7,50,6,1,2,230,83809,2022
300194889880,2,2,758,2,11,1,7,8,10,3,9,6,363,132557,2022
300194889880,2,2,758,2,11,1,7,9,40,5,8,5,363,132557,2022
300194889880,2,2,758,2,11,1,7,9,30,4,8,5,363,132557,2022
300194889880,2,2,758,2,11,1,7,9,10,3,8,5,363,132557,2022
300194889880,2,2,758,2,11,1,7,8,10,3,9,6,363,132557,2022
300196875980,2,2,748,2,11,1,17,8,22,3,9,6,173,63159,2022
300196875980,2,2,748,2,11,1,17,4,10,3,9,6,173,63159,2022
300196875980,2,2,748,2,11,1,17,4,10,3,9,6,173,63159,2022
300196875980,2,2,748,2,11,1,17,4,9,2,7,5,173,63159,2022
300196875980,2,2,748,2,11,1,17,4,9,2,7,5,173,63159,2022
300196875980,2,2,748,2,11,1,17,8,35,4,9,6,173,63159,2022
300196875980,2,2,748,2,11,1,17,8,15,3,9,6,173,63159,2022
300204883980,2,2,796,2,11,2,8,3,29,4,1,2,309,112874,2022
300204883980,2,2,796,2,11,2,8,3,29,4,1,2,309,112874,2022
300204887880,1,1,796,2,11,2,6,5,320,11,1,1,329,120010,2022
300204887880,1,1,796,2,11,2,6,5,90,7,1,1,329,120010,2022
300204889880,4,3,796,2,11,2,6,5,420,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,5,420,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,5,420,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,3,403,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,3,403,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,3,403,12,2,3,329,119958,2022
300204889880,4,3,796,2,11,2,6,3,22,3,8,5,329,119958,2022
300204889880,4,3,796,2,11,2,6,4,22,3,8,5,329,119958,2022
300204889880,4,3,796,2,11,2,6,4,22,3,8,5,329,119958,2022
300205875980,4,3,784,3,11,1,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,309,112917,2022
300205878880,2,2,784,3,11,2,18,4,190,9,1,2,266,97093,2022
300205878880,2,2,784,3,11,2,18,4,190,9,1,1,266,97093,2022
300205886980,5,3,757,3,11,2,11,9,50,6,8,5,344,125464,2022
300205886980,5,3,757,3,11,2,11,9,70,6,8,5,344,125464,2022
300205886980,5,3,757,3,11,2,11,8,50,6,9,6,344,125464,2022
300205886980,5,3,757,3,11,2,11,9,50,6,8,5,344,125464,2022
300205886980,5,3,757,3,11,2,11,9,50,6,8,5,344,125464,2022
300205886980,5,3,757,3,11,2,11,8,20,3,9,6,344,125464,2022
300205886980,5,3,757,3,11,2,11,8,20,3,9,6,344,125464,2022
300205889880,4,3,757,3,11,1,9,2,1500,15,1,1,318,115898,2022
300205889880,4,3,757,3,11,1,9,2,1500,15,1,1,318,115898,2022
300205889880,4,3,757,3,11,1,9,7,150,9,1,1,318,115898,2022
300205889880,4,3,757,3,11,1,9,7,150,9,1,1,318,115898,2022
300209772980,4,3,1674,2,11,1,9,9,20,3,8,5,253,92279,2022
300209772980,4,3,1674,2,11,1,9,9,20,3,8,5,253,92279,2022
300209772980,4,3,1674,2,11,1,9,9,20,3,8,5,253,92279,2022
300209772980,4,3,1674,2,11,1,9,9,20,3,8,5,253,92279,2022
300209772980,4,3,1674,2,11,1,9,8,60,6,9,6,253,92279,2022
300210880980,3,3,1721,4,11,1,12,1,170,9,16,7,229,83580,2022
300210880980,3,3,1721,4,11,1,12,1,170,9,16,7,229,83580,2022
300210883980,3,3,1721,4,11,1,13,1,6,2,8,5,393,143594,2022
300210883980,3,3,1721,4,11,1,13,1,10,3,8,5,393,143594,2022
300210884980,1,1,1721,4,11,2,14,1,80,7,7,5,388,141569,2022
300210884980,1,1,1721,4,11,2,14,1,80,7,7,5,388,141569,2022
300210884980,1,1,1721,4,11,2,14,8,70,6,9,6,388,141569,2022
300210886980,4,3,1721,4,11,2,3,5,35,4,8,5,341,124361,2022
300210886980,4,3,1721,4,11,2,3,5,35,4,8,5,341,124361,2022
300210887980,1,1,1721,4,11,1,12,9,90,7,1,1,483,176136,2022
300210887980,1,1,1721,4,11,1,12,9,90,7,1,1,483,176136,2022
300210888980,3,3,1721,4,11,2,3,9,550,13,12,7,476,173784,2022
300210888980,3,3,1721,4,11,2,3,9,530,13,12,7,476,173784,2022
300210889880,1,1,1721,4,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,479,174995,2022
300212981980,4,3,845,4,11,1,10,1,400,12,1,1,162,59192,2022
300212981980,4,3,845,4,11,1,10,1,400,12,1,1,162,59192,2022
300213886980,5,3,855,1,11,2,10,6,200,10,1,2,386,140914,2022
300213886980,5,3,855,1,11,2,10,6,200,10,1,2,386,140914,2022
300213888880,1,1,855,1,11,2,17,4,60,6,1,1,159,58188,2022
300213888880,1,1,855,1,11,2,17,4,60,6,1,1,159,58188,2022
300214887880,2,2,794,2,11,1,16,6,50,6,1,1,185,67582,2022
300214887880,2,2,794,2,11,1,16,6,50,6,1,1,185,67582,2022
300214887980,2,2,794,2,11,1,9,1,270,10,1,1,404,147631,2022
300214887980,2,2,794,2,11,1,9,1,270,10,1,1,404,147631,2022
300214888880,1,1,794,2,11,2,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,362,132028,2022
300214888980,2,2,794,2,11,2,14,4,12,3,1,1,298,108848,2022
300214888980,2,2,794,2,11,2,14,4,50,6,1,1,298,108848,2022
300214889880,5,4,794,2,11,2,3,5,27,4,8,5,315,114864,2022
300214889880,5,4,794,2,11,2,3,5,27,4,8,5,315,114864,2022
300214889880,5,4,794,2,11,2,3,7,120,8,1,2,315,114864,2022
300214889880,5,4,794,2,11,2,3,7,120,8,1,2,315,114864,2022
300222987890,5,4,1771,3,11,2,7,6,120,8,1,2,388,141608,2022
300222987890,5,4,1771,3,11,2,7,4,5,2,8,5,388,141608,2022
300222987890,5,4,1771,3,11,2,7,4,5,2,8,5,388,141608,2022
300223880980,2,2,855,1,11,1,15,8,400,12,7,5,282,102957,2022
300223882980,2,2,855,1,11,1,7,6,46,5,1,2,333,121487,2022
300223882980,2,2,855,1,11,1,7,6,345,11,1,2,333,121487,2022
300223882980,2,2,855,1,11,1,7,6,345,11,1,2,333,121487,2022
300223885980,4,3,855,1,11,1,2,5,10,3,8,5,338,123423,2022
300223885980,4,3,855,1,11,1,2,5,10,3,8,5,338,123423,2022
300223885980,4,3,855,1,11,1,2,7,10,3,1,2,338,123423,2022
300223885980,4,3,855,1,11,1,2,7,20,3,1,2,338,123423,2022
300223889880,1,1,855,1,11,1,13,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,508,185476,2022
300233870980,3,3,845,4,11,1,15,1,70,6,8,5,167,61076,2022
300233870980,3,3,845,4,11,1,15,1,70,6,8,5,167,61076,2022
300233870980,3,3,845,4,11,1,15,1,5,2,8,5,167,61076,2022
300233870980,3,3,845,4,11,1,15,1,5,2,8,5,167,61076,2022
300233870980,3,3,845,4,11,1,15,8,50,6,9,6,167,61076,2022
300233888980,2,2,847,4,11,1,15,4,2,1,9,6,118,43098,2022
300233888980,2,2,847,4,11,1,15,7,85,7,9,6,118,43098,2022
300233889880,1,1,847,4,11,2,13,8,10,3,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,6,1,1,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,6,1,1,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,8,10,3,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,1,5,2,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,1,5,2,9,6,340,123960,2022
300233889880,1,1,847,4,11,2,13,8,10,3,9,6,340,123960,2022
300242877980,2,2,861,2,11,1,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,219,80009,2022
300242977890,2,2,796,2,11,1,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,215,78478,2022
300252981980,2,2,785,3,11,1,16,8,40,5,9,6,144,52474,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253884980,4,3,828,3,11,2,6,5,271,10,2,3,359,131017,2022
300253885980,1,1,828,3,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,457,166840,2022
300253886980,5,3,828,3,11,1,11,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,426,155340,2022
300254880980,2,2,772,1,11,2,15,4,5,2,9,6,340,123931,2022
300254880980,2,2,772,1,11,2,15,4,35,4,7,5,340,123931,2022
300254880980,2,2,772,1,11,2,15,4,35,4,7,5,340,123931,2022
300254887980,1,1,772,1,11,2,6,8,50,6,9,6,582,212594,2022
300254888880,4,3,772,1,11,2,11,8,35,4,9,6,101,36795,2022
300254888880,4,3,772,1,11,2,11,7,25,4,7,5,101,36795,2022
300254888880,4,3,772,1,11,2,11,7,25,4,7,5,101,36795,2022
300254888880,4,3,772,1,11,2,11,8,15,3,9,6,101,36795,2022
300262971980,2,2,798,4,11,2,17,3,5,2,1,2,207,75435,2022
300262971980,2,2,798,4,11,2,17,3,5,2,1,2,207,75435,2022
300262981980,2,2,772,1,11,1,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,167,61034,2022
300264882980,1,1,772,1,11,1,6,4,16,3,9,6,261,95231,2022
300264882980,1,1,772,1,11,1,6,4,16,3,9,6,261,95231,2022
300264882980,1,1,772,1,11,1,6,9,5,2,9,6,261,95231,2022
300264882980,1,1,772,1,11,1,6,9,5,2,9,6,261,95231,2022
300264882980,1,1,772,1,11,1,6,7,5,2,9,6,261,95231,2022
300264882980,1,1,772,1,11,1,6,7,8,2,9,6,261,95231,2022
300264883980,5,3,772,1,11,2,3,5,14,3,8,5,212,77518,2022
300264883980,5,3,772,1,11,2,3,5,14,3,8,5,212,77518,2022
300264883980,5,3,772,1,11,2,3,7,59,6,8,5,212,77518,2022
300264883980,5,3,772,1,11,2,3,7,59,6,8,5,212,77518,2022
300265878880,2,2,772,1,11,2,7,1,22,3,8,5,205,74869,2022
300265878880,2,2,772,1,11,2,7,1,21,3,8,5,205,74869,2022
300266879880,1,1,757,3,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,167,60786,2022
300273880980,4,3,809,3,11,2,11,1,18,3,1,1,256,93495,2022
300273880980,4,3,809,3,11,2,11,1,18,3,1,1,256,93495,2022
300273884980,4,3,809,3,11,1,14,2,940,14,1,1,319,116375,2022
300273884980,4,3,809,3,11,1,14,2,1010,15,1,1,319,116375,2022
300273886980,1,1,809,3,11,2,17,5,480,12,1,1,246,89785,2022
300273886980,1,1,809,3,11,2,17,5,480,12,1,1,246,89785,2022
300273887880,2,2,809,3,11,1,17,7,30,4,1,1,110,40331,2022
300273887880,2,2,809,3,11,1,17,7,30,4,1,1,110,40331,2022
300273887880,2,2,809,3,11,1,17,7,30,4,1,1,110,40331,2022
300273887880,2,2,809,3,11,1,17,7,30,4,1,1,110,40331,2022
300273888880,4,3,809,3,11,1,12,8,15,3,9,6,361,131909,2022
300273888880,4,3,809,3,11,1,12,1,140,8,1,1,361,131909,2022
300273888880,4,3,809,3,11,1,12,1,143,8,1,1,361,131909,2022
300273888880,4,3,809,3,11,1,12,8,20,3,9,6,361,131909,2022
300275872980,2,2,772,1,11,2,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,187,68163,2022
300275878880,2,2,772,1,11,2,8,1,400,12,1,1,228,83239,2022
300275878880,2,2,772,1,11,2,8,4,400,12,1,1,228,83239,2022
300275878880,2,2,772,1,11,2,8,4,20,3,1,1,228,83239,2022
300280880980,2,2,1674,2,11,1,11,2,294,10,1,1,149,54251,2022
300280880980,2,2,1674,2,11,1,11,1,25,4,9,6,149,54251,2022
300280880980,2,2,1674,2,11,1,11,2,295,10,1,1,149,54251,2022
300280880980,2,2,1674,2,11,1,11,9,30,4,1,1,149,54251,2022
300280880980,2,2,1674,2,11,1,11,7,26,4,1,1,149,54251,2022
300280880980,2,2,1674,2,11,1,11,7,99,7,9,6,149,54251,2022
300280880980,2,2,1674,2,11,1,11,7,30,4,1,1,149,54251,2022
300280887880,1,1,1674,2,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,231,84396,2022
300280888880,7,3,1674,2,11,2,5,1,33,4,8,5,256,93559,2022
300280888880,7,3,1674,2,11,2,5,1,33,4,7,5,256,93559,2022
300280888880,7,3,1674,2,11,2,5,7,50,6,9,6,256,93559,2022
300280889880,2,2,1674,2,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,419,153053,2022
300282880980,5,3,865,3,11,1,4,5,12,3,17,7,484,176502,2022
300282880980,5,3,865,3,11,1,4,5,12,3,17,7,484,176502,2022
300282880980,5,3,865,3,11,1,4,7,30,4,17,7,484,176502,2022
300282880980,5,3,865,3,11,1,4,7,30,4,17,7,484,176502,2022
300282880980,5,3,865,3,11,1,4,8,10,3,9,6,484,176502,2022
300282889880,3,3,865,3,11,1,13,1,68,6,1,1,256,93545,2022
300282889880,3,3,865,3,11,1,13,1,67,6,1,1,256,93545,2022
300282981980,2,2,758,2,11,1,18,4,17,3,8,5,152,55483,2022
300282981980,2,2,758,2,11,1,18,4,17,3,8,5,152,55483,2022
300283987890,2,2,797,3,11,1,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,403,147078,2022
300285885980,3,3,1719,4,11,1,11,9,350,11,1,1,308,112349,2022
300285885980,3,3,1719,4,11,1,11,7,50,6,1,1,308,112349,2022
300285885980,3,3,1719,4,11,1,11,7,80,7,1,1,308,112349,2022
300285885980,3,3,1719,4,11,1,11,7,400,12,1,1,308,112349,2022
300285885980,3,3,1719,4,11,1,11,7,150,9,1,1,308,112349,2022
300290883980,2,2,1659,4,11,1,16,8,100,8,8,5,194,70657,2022
300290884980,2,2,1659,4,11,1,16,4,50,6,1,2,208,75827,2022
300290884980,2,2,1659,4,11,1,16,4,50,6,1,2,208,75827,2022
300290884980,2,2,1659,4,11,1,16,3,70,6,1,2,208,75827,2022
300290884980,2,2,1659,4,11,1,16,3,70,6,1,2,208,75827,2022
300290888980,4,3,1659,4,11,2,6,3,50,6,1,1,293,107102,2022
300290888980,4,3,1659,4,11,2,6,3,50,6,1,1,293,107102,2022
300290981980,2,2,1674,2,11,1,13,2,350,11,1,1,184,67077,2022
300290981980,2,2,1674,2,11,1,13,2,350,11,1,1,184,67077,2022
300290981980,2,2,1674,2,11,1,13,6,100,8,1,1,184,67077,2022
300290981980,2,2,1674,2,11,1,13,6,100,8,1,1,184,67077,2022
300292877880,2,2,855,1,11,2,6,1,500,13,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,500,13,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,500,13,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,500,13,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,499,12,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,499,12,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,499,12,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,1,499,12,3,4,235,85935,2022
300292877880,2,2,855,1,11,2,6,7,20,3,1,2,235,85935,2022
300292877880,2,2,855,1,11,2,6,7,20,3,1,2,235,85935,2022
300292878880,1,1,855,1,11,2,14,1,59,6,1,1,297,108536,2022
300292878880,1,1,855,1,11,2,14,1,59,6,1,1,297,108536,2022
300292880980,2,2,858,3,11,1,6,9,50,6,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,9,50,6,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,7,141,8,8,5,501,182700,2022
300292880980,2,2,858,3,11,1,6,4,25,4,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,6,20,3,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,6,20,3,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,9,10,3,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,7,200,10,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,6,200,10,1,1,501,182700,2022
300292880980,2,2,858,3,11,1,6,6,10,3,1,1,501,182700,2022
300292882980,4,3,858,3,11,1,10,9,34,4,1,1,338,123374,2022
300292882980,4,3,858,3,11,1,10,5,99,7,1,1,338,123374,2022
300292882980,4,3,858,3,11,1,10,7,43,5,1,1,338,123374,2022
300292882980,4,3,858,3,11,1,10,9,59,6,1,1,338,123374,2022
300292882980,4,3,858,3,11,1,10,9,14,3,1,1,338,123374,2022
300292882980,4,3,858,3,11,1,10,9,78,7,1,2,338,123374,2022
300292882980,4,3,858,3,11,1,10,9,78,7,1,2,338,123374,2022
300292883980,1,1,858,3,11,2,14,8,10,3,9,6,299,109084,2022
300292883980,1,1,858,3,11,2,14,1,10,3,9,6,299,109084,2022
300292883980,1,1,858,3,11,2,14,4,3,1,9,6,299,109084,2022
300292883980,1,1,858,3,11,2,14,4,8,2,9,6,299,109084,2022
300292883980,1,1,858,3,11,2,14,8,10,3,9,6,299,109084,2022
300292885980,4,3,858,3,11,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,517,188869,2022
300292887980,2,2,858,3,11,2,14,6,20,3,1,1,425,155014,2022
300292887980,2,2,858,3,11,2,14,4,30,4,1,1,425,155014,2022
300292887980,2,2,858,3,11,2,14,9,30,4,1,1,425,155014,2022
300292887980,2,2,858,3,11,2,14,7,50,6,9,6,425,155014,2022
300292887980,2,2,858,3,11,2,14,9,20,3,1,1,425,155014,2022
300292888880,3,3,858,3,11,1,7,1,62,6,8,5,272,99187,2022
300292888880,3,3,858,3,11,1,7,6,26,4,8,5,272,99187,2022
300292888880,3,3,858,3,11,1,7,6,39,5,8,5,272,99187,2022
300292888880,3,3,858,3,11,1,7,8,100,8,9,6,272,99187,2022
300292888980,2,2,858,3,11,1,15,6,1300,15,1,1,125,45694,2022
300294880980,5,3,758,2,11,2,12,8,20,3,9,6,298,108742,2022
300294880980,5,3,758,2,11,2,12,8,10,3,9,6,298,108742,2022
300294880980,5,3,758,2,11,2,12,3,100,8,1,1,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,120,8,1,1,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,15,3,1,1,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,5,2,9,6,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,5,2,9,6,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,7,2,1,1,298,108742,2022
300294880980,5,3,758,2,11,2,12,4,7,2,1,1,298,108742,2022
300294880980,5,3,758,2,11,2,12,8,3,1,9,6,298,108742,2022
300294883980,3,3,758,2,11,1,13,1,620,13,1,1,255,93011,2022
300294883980,3,3,758,2,11,1,13,1,520,13,1,1,255,93011,2022
300294883980,3,3,758,2,11,1,13,7,10,3,8,5,255,93011,2022
300294883980,3,3,758,2,11,1,13,7,10,3,8,5,255,93011,2022
300294888880,4,3,758,2,11,1,12,9,10,3,1,1,213,77877,2022
300294888880,4,3,758,2,11,1,12,2,1100,15,1,1,213,77877,2022
300294888880,4,3,758,2,11,1,12,2,1000,15,1,1,213,77877,2022
300294888880,4,3,758,2,11,1,12,2,120,8,1,1,213,77877,2022
300294888980,3,6,758,2,11,2,2,5,5,2,8,5,395,144000,2022
300294888980,3,6,758,2,11,2,2,5,5,2,8,5,395,144000,2022
300294889880,2,2,758,2,11,1,9,3,15,3,1,1,254,92792,2022
300294889880,2,2,758,2,11,1,9,7,310,11,1,1,254,92792,2022
300294889880,2,2,758,2,11,1,9,7,300,11,1,1,254,92792,2022
300294889880,2,2,758,2,11,1,9,3,140,8,1,1,254,92792,2022
300294889880,2,2,758,2,11,1,9,3,720,13,1,1,254,92792,2022
300296870980,3,3,748,2,11,1,9,4,370,11,1,1,277,101093,2022
300296870980,3,3,748,2,11,1,9,4,370,11,1,1,277,101093,2022
300296870980,3,3,748,2,11,1,9,8,40,5,9,6,277,101093,2022
300296877880,2,2,748,2,11,1,8,1,140,8,1,1,339,123655,2022
300296877880,2,2,748,2,11,1,8,1,140,8,1,1,339,123655,2022
300297780980,2,2,1948,3,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,253,92274,2022
300297782980,5,3,1948,3,11,1,2,5,50,6,8,5,638,232923,2022
300297785980,4,3,1948,3,11,1,13,6,5,2,9,6,297,108344,2022
300297785980,4,3,1948,3,11,1,13,6,5,2,9,6,297,108344,2022
300297787880,3,3,1948,3,11,2,4,4,14,3,8,5,544,198511,2022
300297787880,3,3,1948,3,11,2,4,4,14,3,8,5,544,198511,2022
300297787880,3,3,1948,3,11,2,4,1,4,1,7,5,544,198511,2022
300297787880,3,3,1948,3,11,2,4,1,4,1,7,5,544,198511,2022
300297787980,4,3,1948,3,11,1,11,7,90,7,1,1,339,123573,2022
300297787980,4,3,1948,3,11,1,11,4,10,3,1,1,339,123573,2022
300297787980,4,3,1948,3,11,1,11,6,160,9,1,1,339,123573,2022
300297787980,4,3,1948,3,11,1,11,6,50,6,1,1,339,123573,2022
300297787980,4,3,1948,3,11,1,11,4,30,4,1,1,339,123573,2022
300297787980,4,3,1948,3,11,1,11,4,60,6,1,1,339,123573,2022
300297788980,2,2,1948,3,11,1,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,374,136684,2022
300297789880,1,1,1948,3,11,2,7,8,40,5,9,6,251,91600,2022
300301880980,2,2,1652,4,11,1,17,4,120,8,7,5,220,80227,2022
300301880980,2,2,1652,4,11,1,17,4,120,8,7,5,220,80227,2022
300301882980,4,3,1652,4,11,2,2,6,5,2,9,6,376,137402,2022
300301882980,4,3,1652,4,11,2,2,6,20,3,8,5,376,137402,2022
300301882980,4,3,1652,4,11,2,2,6,20,3,8,5,376,137402,2022
300301981980,2,2,1652,4,11,1,10,1,620,13,1,1,223,81458,2022
300301981980,2,2,1652,4,11,1,10,1,620,13,1,1,223,81458,2022
300301981980,2,2,1652,4,11,1,10,7,200,10,8,5,223,81458,2022
300305883980,4,5,757,3,11,2,7,9,5,2,9,6,497,181314,2022
300305883980,4,5,757,3,11,2,7,9,5,2,9,6,497,181314,2022
300305885980,5,3,757,3,11,1,2,5,7,2,8,5,555,202514,2022
300305885980,5,3,757,3,11,1,2,5,7,2,8,5,555,202514,2022
300305885980,5,3,757,3,11,1,2,7,12,3,8,5,555,202514,2022
300305885980,5,3,757,3,11,1,2,7,12,3,8,5,555,202514,2022
300305887880,3,5,757,3,11,1,15,6,219,10,1,1,210,76620,2022
300305887880,3,5,757,3,11,1,15,6,219,10,1,2,210,76620,2022
300305887980,2,2,757,3,11,1,10,9,200,10,1,2,309,112750,2022
300305887980,2,2,757,3,11,1,10,9,200,10,1,2,309,112750,2022
300305887980,2,2,757,3,11,1,10,1,3,1,9,6,309,112750,2022
300305887980,2,2,757,3,11,1,10,1,3,1,9,6,309,112750,2022
300305888980,2,2,757,3,11,1,16,4,10,3,9,6,200,73109,2022
300305888980,2,2,757,3,11,1,16,4,10,3,9,6,200,73109,2022
300310883980,5,3,1721,4,11,2,3,5,48,5,8,5,293,107014,2022
300310883980,5,3,1721,4,11,2,3,5,48,5,8,5,293,107014,2022
300312981980,2,2,845,4,11,1,15,7,40,5,7,5,599,218790,2022
300313886980,2,2,855,1,11,1,9,4,9,2,19,7,402,146548,2022
300313886980,2,2,855,1,11,1,9,4,9,2,19,7,402,146548,2022
300313886980,2,2,855,1,11,1,9,2,110,8,1,2,402,146548,2022
300313886980,2,2,855,1,11,1,9,2,110,8,1,2,402,146548,2022
300313887980,2,2,855,1,11,1,14,4,5,2,9,6,200,73142,2022
300313887980,2,2,855,1,11,1,14,4,5,2,9,6,200,73142,2022
300313887980,2,2,855,1,11,1,14,4,10,3,8,5,200,73142,2022
300313887980,2,2,855,1,11,1,14,4,10,3,8,5,200,73142,2022
